Ticker,last_date,current_price,horizon,ml_pred,mc_p5,mc_median,mc_p95,mu,sigma
APH,2025-11-17,6.3,1d,6.33665720638238,6.1451357168282374,6.289524882974497,6.437356788901238,-0.0018035597440038892,0.014092893539514139
APH,2025-11-17,6.3,3d,6.32125890203678,6.020573380987555,6.267815573460595,6.523600064873802,-0.0018035597440038892,0.014092893539514139
APH,2025-11-17,6.3,7d,6.306488472070588,5.846443867044266,6.222180209760046,6.620171714306242,-0.0018035597440038892,0.014092893539514139
APH,2025-11-17,6.3,30d,6.315181648187051,5.271543912304163,5.963518593304947,6.769230424336357,-0.0018035597440038892,0.014092893539514139
API,2025-11-17,7.4,1d,7.449106116138635,6.9948696085180275,7.37638015297386,7.774405306527107,-0.003262409618768252,0.03282915874366042
API,2025-11-17,7.4,3d,7.440763164757812,6.670362529564088,7.32921969040455,8.035945247731211,-0.003262409618768252,0.03282915874366042
API,2025-11-17,7.4,7d,7.446059994863495,6.266695378685853,7.233056958774375,8.364784087624804,-0.003262409618768252,0.03282915874366042
API,2025-11-17,7.4,30d,7.52662899359783,4.987646749199991,6.7201163636862695,9.033858979051278,-0.003262409618768252,0.03282915874366042
APL,2025-11-17,12.0,1d,12.037767619012419,11.155518133908547,11.944236690129975,12.779788084174527,-0.00458505483741535,0.04105176251907087
APL,2025-11-17,12.0,3d,12.080515235479403,10.533741680327305,11.826676077401135,13.290039136498446,-0.00458505483741535,0.04105176251907087
APL,2025-11-17,12.0,7d,12.126829108533064,9.686511884059177,11.604507513894887,13.950887139953434,-0.00458505483741535,0.04105176251907087
APL,2025-11-17,12.0,30d,12.26452311624699,7.2321379670008605,10.469621811214342,15.237634640065805,-0.00458505483741535,0.04105176251907087
APP,2025-11-17,5.5,1d,5.472921215756378,5.365236196090974,5.49646990472197,5.631450151207935,-0.0005953013767013189,0.014686397252527496
APP,2025-11-17,5.5,3d,5.475321755309957,5.263912953255915,5.488997821089237,5.722830606396078,-0.0005953013767013189,0.014686397252527496
APP,2025-11-17,5.5,7d,5.553596842769166,5.138834642955877,5.476776622864327,5.8413342928429115,-0.0005953013767013189,0.014686397252527496
APP,2025-11-17,5.5,30d,5.479756203092032,4.737084620232268,5.404851415151105,6.172705569237613,-0.0005953013767013189,0.014686397252527496
APS,2025-11-17,8.4,1d,8.459342217458152,7.894610572285841,8.372834486449577,8.88233581184699,-0.003235933574015962,0.035869331182013575
APS,2025-11-17,8.4,3d,8.352028527049532,7.498813468502223,8.321450931415537,9.219653470687724,-0.003235933574015962,0.035869331182013575
APS,2025-11-17,8.4,7d,8.440671242445923,7.040124201680417,8.21305446835666,9.571878483902443,-0.003235933574015962,0.035869331182013575
APS,2025-11-17,8.4,30d,8.456218914747337,5.532846695243654,7.597375099338483,10.455885254772433,-0.003235933574015962,0.035869331182013575
APT,2025-11-17,2.2,1d,2.1090300174668375,2.1570044226943415,2.196354582221181,2.237199721530725,-0.0014501896164938282,0.011233120467047024
APT,2025-11-17,2.2,3d,2.0957922129113045,2.122669232714621,2.1920097260484646,2.2615493822886292,-0.0014501896164938282,0.011233120467047024
APT,2025-11-17,2.2,7d,2.081718027811592,2.074847290932552,2.1770138596976523,2.2862008650519607,-0.0014501896164938282,0.011233120467047024
APT,2025-11-17,2.2,30d,2.075217885537862,1.902523048264969,2.1056379839159964,2.327640285448506,-0.0014501896164938282,0.011233120467047024
ARM,2025-11-17,26.2,1d,26.21669210297569,25.76655765670573,26.167869181290033,26.573355666475784,-0.0012260427862836121,0.009496886586028328
ARM,2025-11-17,26.2,3d,26.25333341175357,25.41676701999487,26.113529873614592,26.82186253426485,-0.0012260427862836121,0.009496886586028328
ARM,2025-11-17,26.2,7d,26.176018890654117,24.921965536813108,25.982408085108936,27.0551897442159,-0.0012260427862836121,0.009496886586028328
ARM,2025-11-17,26.2,30d,26.45438915935969,23.196844274401876,25.26698716683394,27.520504435215557,-0.0012260427862836121,0.009496886586028328
ART,2025-11-17,1.3,1d,1.2448657299357542,1.3,1.3,1.3,0.0,0.0
ART,2025-11-17,1.3,3d,1.2420633607133518,1.3,1.3,1.3,0.0,0.0
ART,2025-11-17,1.3,7d,1.2390799483984454,1.3,1.3,1.3,0.0,0.0
ART,2025-11-17,1.3,30d,1.1888186438411996,1.3,1.3,1.3,0.0,0.0
ASA,2025-11-17,12.6,1d,12.55359787583805,12.6,12.6,12.6,0.0,0.0
ASA,2025-11-17,12.6,3d,12.563400194973187,12.6,12.6,12.6,0.0,0.0
ASA,2025-11-17,12.6,7d,12.608853579735332,12.6,12.6,12.6,0.0,0.0
ASA,2025-11-17,12.6,30d,12.783554979152065,12.6,12.6,12.6,0.0,0.0
ASG,2025-11-17,16.5,1d,16.461149549643064,16.107135846044677,16.49165437274005,16.891881064838554,-0.00039922068370821736,0.014509294207621702
ASG,2025-11-17,16.5,3d,16.479674600467902,15.81180555100728,16.4789304200426,17.164187163251782,-0.00039922068370821736,0.014509294207621702
ASG,2025-11-17,16.5,7d,16.470540053408236,15.430774354157245,16.45359381344545,17.51106957517145,-0.00039922068370821736,0.014509294207621702
ASG,2025-11-17,16.5,30d,16.361078668131654,14.288032790720044,16.285396920501615,18.57440049786354,-0.00039922068370821736,0.014509294207621702
ASM,2025-11-17,6.99,1d,7.011970747023143,6.719514966620894,6.973207110096723,7.244593752001038,-0.0028629159759472143,0.023047038853030347
ASM,2025-11-17,6.99,3d,7.026829609631179,6.48612722003162,6.929866409275049,7.400194850698774,-0.0028629159759472143,0.023047038853030347
ASM,2025-11-17,6.99,7d,7.104416412014801,6.19507627950743,6.849137871433694,7.577121784004534,-0.0028629159759472143,0.023047038853030347
ASM,2025-11-17,6.99,30d,7.272686142538023,5.2096485701063955,6.414478894544818,7.900299155830256,-0.0028629159759472143,0.023047038853030347
ASP,2025-11-17,4.94,1d,4.973755898752284,4.818835760772631,4.93868213934636,5.061303417223692,-0.00020120968723782317,0.014925831478104888
ASP,2025-11-17,4.94,3d,4.982497607142324,4.733567090227488,4.935872508799717,5.147529737232905,-0.00020120968723782317,0.014925831478104888
ASP,2025-11-17,4.94,7d,4.966334037339227,4.625645058270988,4.93413405352493,5.261468735530826,-0.00020120968723782317,0.014925831478104888
ASP,2025-11-17,4.94,30d,4.974867300351583,4.295849054177811,4.902868628101313,5.603274093521833,-0.00020120968723782317,0.014925831478104888
AST,2025-11-17,73.5,1d,73.56138616120118,71.33289775321771,73.56531161774663,75.82733587264198,0.0011013610213248951,0.018278750044923363
AST,2025-11-17,73.5,3d,74.08559865696829,69.91966478961868,73.68354737027622,77.59340828421298,0.0011013610213248951,0.018278750044923363
AST,2025-11-17,73.5,7d,74.25701491650636,68.40996969198837,73.98273782730008,80.19808444902174,0.0011013610213248951,0.018278750044923363
AST,2025-11-17,73.5,30d,74.48044478624861,64.3289217393732,75.88659088078268,89.49355537722495,0.0011013610213248951,0.018278750044923363
ATA,2025-11-17,0.5,1d,0.4675531378479991,0.4392895247934167,0.4980732985365922,0.5670983236855267,-0.003038692613232577,0.07866455618870828
ATA,2025-11-17,0.5,3d,0.4689588792899906,0.3957842375477297,0.4951150486157646,0.6209249928698717,-0.003038692613232577,0.07866455618870828
ATA,2025-11-17,0.5,7d,0.4711923095731989,0.34518327843123653,0.48987599521441094,0.6925582604204462,-0.003038692613232577,0.07866455618870828
ATA,2025-11-17,0.5,30d,0.47860235454189193,0.2247642060008148,0.45681840372634636,0.937880384227359,-0.003038692613232577,0.07866455618870828
ATB,2025-11-17,0.5,1d,0.4675531378479991,0.5,0.5,0.5,0.0,0.0
ATB,2025-11-17,0.5,3d,0.4689588792899906,0.5,0.5,0.5,0.0,0.0
ATB,2025-11-17,0.5,7d,0.4711923095731989,0.5,0.5,0.5,0.0,0.0
ATB,2025-11-17,0.5,30d,0.47860235454189193,0.5,0.5,0.5,0.0,0.0
ATG,2025-11-17,8.2,1d,8.158335820562742,7.7557032084719175,8.234426816137486,8.749307793584995,0.004930756384849037,0.03645149209414342
ATG,2025-11-17,8.2,3d,8.281363005344279,7.493613913953772,8.328687265630858,9.226902557793604,0.004930756384849037,0.03645149209414342
ATG,2025-11-17,8.2,7d,8.259158488513206,7.240232157925933,8.477077589397764,9.911818595191681,0.004930756384849037,0.03645149209414342
ATG,2025-11-17,8.2,30d,8.332683180846033,6.856590713106882,9.502568616717646,13.140263852711524,0.004930756384849037,0.03645149209414342
ATS,2025-11-17,27.5,1d,27.51733549200042,26.065534163751853,27.762577295404505,29.564646188704263,0.009448584840283906,0.03799371881279905
ATS,2025-11-17,27.5,3d,27.40802709919136,25.372991739894907,28.270710150826986,31.5742573407958,0.009448584840283906,0.03799371881279905
ATS,2025-11-17,27.5,7d,27.284387128437594,24.822736954342933,29.37613019594961,34.70113125138266,0.009448584840283906,0.03799371881279905
ATS,2025-11-17,27.5,30d,28.2562766062529,26.01827289523552,36.669720304518165,51.365558769126935,0.009448584840283906,0.03799371881279905
AUM,2023-05-23,10.5,1d,10.482297894804319,10.5,10.5,10.5,0.0,0.0
AUM,2023-05-23,10.5,3d,10.479332669779541,10.5,10.5,10.5,0.0,0.0
AUM,2023-05-23,10.5,7d,10.594356873918102,10.5,10.5,10.5,0.0,0.0
AUM,2023-05-23,10.5,30d,10.695373742160514,10.5,10.5,10.5,0.0,0.0
AVC,2025-11-17,52.2,1d,52.10718208517539,50.19913216854684,52.14831384977124,54.16722916995219,-0.0008101283177562813,0.023060493395974636
AVC,2025-11-17,52.2,3d,52.17335240519876,48.733100301093586,52.043202462184354,55.59757811922022,-0.0008101283177562813,0.023060493395974636
AVC,2025-11-17,52.2,7d,52.5137923044104,46.9455635513026,51.90620220713687,57.345533026571445,-0.0008101283177562813,0.023060493395974636
AVC,2025-11-17,52.2,30d,53.519922067085304,41.43381671089169,50.86637022776735,62.64418107643935,-0.0008101283177562813,0.023060493395974636
AVF,2025-11-17,0.4,1d,0.4675531378479991,0.4,0.4,0.4,0.0,0.0
AVF,2025-11-17,0.4,3d,0.4689588792899906,0.4,0.4,0.4,0.0,0.0
AVF,2025-11-17,0.4,7d,0.4711923095731989,0.4,0.4,0.4,0.0,0.0
AVF,2025-11-17,0.4,30d,0.47860235454189193,0.4,0.4,0.4,0.0,0.0
AVG,2025-11-17,12.1,1d,12.095282740033477,11.655650783509307,12.065358641592702,12.492402625607152,-0.0030157199470638918,0.020886708338989556
AVG,2025-11-17,12.1,3d,12.133768402516212,11.293086840195286,11.98811386937782,12.721566005461819,-0.0030157199470638918,0.020886708338989556
AVG,2025-11-17,12.1,7d,12.185731798347335,10.803085272616796,11.852466990559385,12.953886203127881,-0.0030157199470638918,0.020886708338989556
AVG,2025-11-17,12.1,30d,12.448314966886231,9.167774588795789,11.032921230863968,13.382164827757926,-0.0030157199470638918,0.020886708338989556
B82,2024-09-09,0.5,1d,0.467553137847999,0.5,0.5,0.5,0.0,0.0
B82,2024-09-09,0.5,3d,0.4689588792899906,0.5,0.5,0.5,0.0,0.0
B82,2024-09-09,0.5,7d,0.4711923095731989,0.5,0.5,0.5,0.0,0.0
B82,2024-09-09,0.5,30d,0.47860235454189204,0.5,0.5,0.5,0.0,0.0
BAB,2025-11-17,12.5,1d,12.520820863985913,12.031081500656489,12.450513424308864,12.886586425876535,-0.004009841081965509,0.020700616109049594
BAB,2025-11-17,12.5,3d,12.537823687281035,11.646597538395431,12.350988545698131,13.120126316413957,-0.004009841081965509,0.020700616109049594
BAB,2025-11-17,12.5,7d,12.579643066846556,11.115288302560005,12.157946707507179,13.314274130683975,-0.004009841081965509,0.020700616109049594
BAB,2025-11-17,12.5,30d,12.747628258294075,9.21025230735167,11.073729272240737,13.355214142975557,-0.004009841081965509,0.020700616109049594
BAF,2025-11-17,32.0,1d,32.0340288343592,31.351558032547086,31.934181672133878,32.51292213799482,-0.002238538960126564,0.011117766318617082
BAF,2025-11-17,32.0,3d,31.99506302442737,30.813752125724907,31.796033011424065,32.818388489896776,-0.002238538960126564,0.011117766318617082
BAF,2025-11-17,32.0,7d,32.04987364099984,30.013116990889717,31.49031107672692,33.09030650138397,-0.002238538960126564,0.011117766318617082
BAF,2025-11-17,32.0,30d,32.25643963345316,27.064775133388242,29.94408373430678,33.06883781117747,-0.002238538960126564,0.011117766318617082
BAL,2025-11-17,8.4,1d,8.459342217458156,7.707541556655103,8.396631825319513,9.158886576667873,-0.000197240960783381,0.05191415943167664
BAL,2025-11-17,8.4,3d,8.352028527049528,7.245154338438101,8.394349095649831,9.723578861158776,-0.000197240960783381,0.05191415943167664
BAL,2025-11-17,8.4,7d,8.440671242445923,6.694197013885192,8.388902062994326,10.508686011216993,-0.000197240960783381,0.05191415943167664
BAL,2025-11-17,8.4,30d,8.527487893596886,5.197897930031841,8.275510976502535,13.223917366732035,-0.000197240960783381,0.05191415943167664
BAX,2025-11-17,36.0,1d,35.95003800631674,34.95159233104185,35.971807372910945,37.03407772190406,-0.0007690192666309227,0.017407250431411565
BAX,2025-11-17,36.0,3d,35.99200857043803,34.17333814028092,35.93095142168279,37.72622964214547,-0.0007690192666309227,0.017407250431411565
BAX,2025-11-17,36.0,7d,36.444455057634684,33.13881654322143,35.82052115442901,38.616778085853284,-0.0007690192666309227,0.017407250431411565
BAX,2025-11-17,36.0,30d,36.81461759611883,30.057119626527967,35.16105863266952,41.12035060748734,-0.0007690192666309227,0.017407250431411565
BBC,2025-11-17,78.0,1d,77.99338256008701,75.08458491763815,77.9236128775539,80.85042785590849,-0.0014323738300120723,0.02270999019471176
BBC,2025-11-17,78.0,3d,78.13144007607859,72.79385668414349,77.68477258372707,82.79191595132723,-0.0014323738300120723,0.02270999019471176
BBC,2025-11-17,78.0,7d,78.19076858597653,69.96861912560973,77.23095532382494,85.50165236298672,-0.0014323738300120723,0.02270999019471176
BBC,2025-11-17,78.0,30d,79.46161332602809,61.04957232690469,74.81844059767212,91.93908611361762,-0.0014323738300120723,0.02270999019471176
BBH,2025-11-17,10.6,1d,10.633538899987592,10.191430621134236,10.601099304479717,11.033647797771291,0.00015797906590906153,0.023728047844151258
BBH,2025-11-17,10.6,3d,10.639450546719544,9.909012826107588,10.598268671517557,11.336760667372868,0.00015797906590906153,0.023728047844151258
BBH,2025-11-17,10.6,7d,10.692456388826368,9.578864442078196,10.610654682360519,11.755361887974349,0.00015797906590906153,0.023728047844151258
BBH,2025-11-17,10.6,30d,10.854288660576703,8.618063045775113,10.665588889828024,13.219116238737948,0.00015797906590906153,0.023728047844151258
BBM,2025-11-17,7.6,1d,7.5929356797452785,6.9145355262068,7.587704352398477,8.33561329899119,-0.0012664317829653641,0.05580295838839319
BBM,2025-11-17,7.6,3d,7.561260555982377,6.457205208734823,7.56782470046727,8.861814566321863,-0.0012664317829653641,0.05580295838839319
BBM,2025-11-17,7.6,7d,7.592791402852587,5.914989987436193,7.525697894545123,9.612317418248702,-0.0012664317829653641,0.05580295838839319
BBM,2025-11-17,7.6,30d,7.806871926999679,4.447096159503349,7.299412757732807,12.120790505353261,-0.0012664317829653641,0.05580295838839319
BBS,2025-11-17,13.2,1d,13.132825107270657,12.66656031909049,13.20504900823209,13.757133063422122,0.00025445786884646985,0.02495274775261747
BBS,2025-11-17,13.2,3d,13.10189766715609,12.314237063555131,13.211446889344455,14.170223766815377,0.00025445786884646985,0.02495274775261747
BBS,2025-11-17,13.2,7d,13.095997365627431,11.862724889758075,13.21466102098072,14.733642830760331,0.00025445786884646985,0.02495274775261747
BBS,2025-11-17,13.2,30d,13.048569769469493,10.678744818093536,13.300634967292956,16.637365467159718,0.00025445786884646985,0.02495274775261747
BBT,2025-11-17,13.4,1d,13.442877059097771,12.198577120818026,13.319550712134129,14.542118475170904,-0.00581973787015958,0.053331929943864216
BBT,2025-11-17,13.4,3d,13.447946997562704,11.297516393270499,13.166243955125857,15.332834997829249,-0.00581973787015958,0.053331929943864216
BBT,2025-11-17,13.4,7d,13.465005913861313,10.149220656987568,12.83225292599834,16.295342939218312,-0.00581973787015958,0.053331929943864216
BBT,2025-11-17,13.4,30d,13.621966354366863,6.940735458254706,11.279178567591298,18.162996735396106,-0.00581973787015958,0.053331929943864216
BCA,2025-11-17,10.4,1d,10.428926162925178,9.769663357290154,10.392126650114111,11.062424843104715,0.00032363476428503614,0.037756689728907805
BCA,2025-11-17,10.4,3d,10.4591797907156,9.350248924190085,10.411698334166172,11.581985074317972,0.00032363476428503614,0.037756689728907805
BCA,2025-11-17,10.4,7d,10.492106993703198,8.839309620523197,10.40681405907966,12.263857569422418,0.00032363476428503614,0.037756689728907805
BCA,2025-11-17,10.4,30d,10.581437008534506,7.554872184349034,10.491287198484411,14.67201091332688,0.00032363476428503614,0.037756689728907805
BCB,2025-11-17,1.2,1d,1.2448657299357548,1.1324533717384933,1.2041617015587578,1.2800992294179812,0.004794701207529681,0.0371395958536061
BCB,2025-11-17,1.2,3d,1.2420633607133518,1.094674552263327,1.217433741831644,1.353434861948423,0.004794701207529681,0.0371395958536061
BCB,2025-11-17,1.2,7d,1.2390799483984456,1.0561619719660835,1.2398559830329658,1.45940772393329,0.004794701207529681,0.0371395958536061
BCB,2025-11-17,1.2,30d,1.1853446254236815,0.9972197767584109,1.3877876086759062,1.9188780478663663,0.004794701207529681,0.0371395958536061
BCC,2025-11-17,8.0,1d,8.02437313267532,7.668333078889006,7.994223240265112,8.329379194747705,-0.0012053443596604398,0.025275271494720385
BCC,2025-11-17,8.0,3d,7.966445268930858,7.418539013897261,7.967078725122544,8.572708002001297,-0.0012053443596604398,0.025275271494720385
BCC,2025-11-17,8.0,7d,8.034371148953781,7.096679848866939,7.92914611290956,8.863359121315861,-0.0012053443596604398,0.025275271494720385
BCC,2025-11-17,8.0,30d,8.31202683499623,6.151307868930613,7.71930333509685,9.61508246783322,-0.0012053443596604398,0.025275271494720385
BCE,2025-11-17,10.6,1d,10.633538899987586,10.363384533950661,10.581657210473956,10.809417683757626,-0.001574202981561458,0.012703136426836651
BCE,2025-11-17,10.6,3d,10.639450546719546,10.171284213575836,10.546816948579673,10.937526135582827,-0.001574202981561458,0.012703136426836651
BCE,2025-11-17,10.6,7d,10.692456388826372,9.91212040936951,10.481790190752836,11.096697033547438,-0.001574202981561458,0.012703136426836651
BCE,2025-11-17,10.6,30d,10.854288660576703,9.02498571578826,10.098445197574929,11.333447843377844,-0.001574202981561458,0.012703136426836651
